sha256,representative_path,active_script_group,active_closure_group,active_copy_count,all_copy_count,disposition,candidate_ids,basis,measurement_method,authority,source_metadata_role,static_flags,review_depth
aacbce54f790dd7dc10eca76e1f83443cd5ce69586f1a0eceab980a8e79b3103,submodules/create-yss-harness-backend/scripts/sync-template.mjs,True,False,2,2,wrapper-follow-callee,,短包装/重导出入口；主要成本落在callee,计入口启动开销并追踪实际callee，保留兼容入口,unknown-unless-candidate-explicitly-establishes-source,wrapper,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",manual-candidate-or-automatic-classification-not-function-level-proof
abd7bc99247aa25e64f911ded6542399ef5d03898b5782d8cd63165817da4dc6,scripts/verify-scaffold-architecture-decisions,True,False,2,2,candidate-caller,P01,命中候选函数/调用链；可能含字符串/注释，非独立瓶颈证明,沿实际调用链归因，见候选设计；不要据regex删除检查,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
ac2455fa637ef7364e3a3f89f450b1db8284d1e40ef85188e83a5a45e81b9aba,.agents/skills/yss-cache/scripts/inspect-cache-usage.sh,True,False,5,33,static-no-confirmed-hotspot,,词法/路径分类，未证明性能正常,按真实调用频率与输入规模采样；有证据再扩大分析,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": false, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": false}",manual-candidate-or-automatic-classification-not-function-level-proof
ac6aaa096dca8573e4bcd3201eebce44e90a319d8636393f45cbd69da40c4ac9,submodules/yss-harness-design-agent/scripts/verify-business-language-scenarios,True,False,2,2,fixture-test-only,,断言/回归入口；是否启动真实环境需沿callee区分,隔离执行对应测试，区分mock/真实构建/外部资源,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
adc4a2d0b7344bd581b3b0fbf15072ba042588968d21a67764e0e28828e28a59,scripts/verify-yss-dto-openapi-scenarios,True,False,7,8,fixture-test-only,,断言/回归入口；是否启动真实环境需沿callee区分,隔离执行对应测试，区分mock/真实构建/外部资源,unknown-unless-candidate-explicitly-establishes-source,wrapper,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",manual-candidate-or-automatic-classification-not-function-level-proof
ae254bf06b5581e1f2766f13d9599a72763add46cb01aeea7e18f9af03953075,scripts/verify-lifecycle-scenarios,True,False,8,9,fixture-test-only,,断言/回归入口；是否启动真实环境需沿callee区分,隔离执行对应测试，区分mock/真实构建/外部资源,unknown-unless-candidate-explicitly-establishes-source,wrapper,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",manual-candidate-or-automatic-classification-not-function-level-proof
afcf6e12f7615fbb5204ff3c9ac907a963b24af484b73ed3dbbcf18715cac164,submodules/yss-harness-dev-agent/.agents/skills/yss-ddd-scaffold-generator/scripts/generate_scaffold.mjs,True,False,3,10,candidate-caller,P09,命中候选函数/调用链；可能含字符串/注释，非独立瓶颈证明,沿实际调用链归因，见候选设计；不要据regex删除检查,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": false, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
b06d9d1959b94b3df393c5446637e5c84f3566237ca5ef538e4321d758abb363,.template-source/cli-core/identity.mjs,False,True,3,3,static-no-confirmed-hotspot,,词法/路径分类，未证明性能正常,按真实调用频率与输入规模采样；有证据再扩大分析,unknown-unless-candidate-explicitly-establishes-source,library,"{""process_spawn"": true, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
b22038ec00f18fb2a5d6d1d29891ff87f52dafd0a98f94a2665fee450c4aadd6,scripts/verify-digital-human-roles-scenarios,True,False,2,2,fixture-test-only,,断言/回归入口；是否启动真实环境需沿callee区分,隔离执行对应测试，区分mock/真实构建/外部资源,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
b282d20ac5887a99f8fe76ea421030fdbf477ac5f1717d4ef1678a89c08d8949,scripts/verify-digital-human-task-package-scenarios,True,False,8,9,fixture-test-only,,断言/回归入口；是否启动真实环境需沿callee区分,隔离执行对应测试，区分mock/真实构建/外部资源,unknown-unless-candidate-explicitly-establishes-source,wrapper,"{""process_spawn"": true, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",manual-candidate-or-automatic-classification-not-function-level-proof
b33b15823775b0741d68ca9125d410257a38a68556eeca219983fe5f7bc0ec45,.template-source/scripts/verify-strategic-handoff-distribution.mjs,True,False,1,1,candidate,P05,直接引用源码已人工核对,见关联候选验证设计,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": true, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
b36203a11df348706e541f309266a0f9b914dac6a7eb8ba804e3abe8f8d6c710,.agents/skills/archify/renderers/shared/desktop-readability.mjs,False,True,6,6,static-no-confirmed-hotspot,,词法/路径分类，未证明性能正常,按真实调用频率与输入规模采样；有证据再扩大分析,unknown-unless-candidate-explicitly-establishes-source,library,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",manual-candidate-or-automatic-classification-not-function-level-proof
b39ba134d72b363285b9e4ad0ac3f7de0d44cd0d0d571ccd350d5a04a31492a0,submodules/yss-harness-dev-agent/scripts/run-template-verification,True,False,6,7,candidate-caller,P03,命中候选函数/调用链；可能含字符串/注释，非独立瓶颈证明,沿实际调用链归因，见候选设计；不要据regex删除检查,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": true, ""tree_io"": true, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
b39f8e259909135928154de6ccac93ea35ebc8a8fd496f7d43ae46d05fadbd37,.template-source/cli-core/engine.mjs,False,True,3,3,static-no-confirmed-hotspot,,词法/路径分类，未证明性能正常,按真实调用频率与输入规模采样；有证据再扩大分析,unknown-unless-candidate-explicitly-establishes-source,library,"{""process_spawn"": false, ""tree_io"": true, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
b43692412fe1ebf0e43ecc82eb4f30f5cbb42764388fa3db181aeccd8c60a6dd,submodules/yss-harness-design-agent/.template-source/scripts/evidence-index,True,False,1,1,static-no-confirmed-hotspot,,维护冻结/证据路径；大diff或候选包需RSS规模测量，非日常产品流程优先项,只读源码抽样核对；隔离真实输入计时；若关联候选则采用其验证设计,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": true, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
b5562bd121cc85103dfe43fcfcd7413c48cdcbc402bbca016bdd7ba354c39bf4,.template-source/cli-core/scaffold.mjs,False,True,1,1,external-runtime-needs-input,,可能外部访问/更新入口，需具体参数与本地注入fixture,本轮不触发真实外部动作；区分cache/timeout与服务耗时,unknown-unless-candidate-explicitly-establishes-source,library,"{""process_spawn"": true, ""tree_io"": true, ""network"": true, ""mutation"": true, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
b592aaa6bba168f4ac39f9caa89a01590357f574cc9748bcf7148b622bf3837f,scripts/verify-frontend-delivery,True,False,8,8,wrapper-follow-callee,,短包装/重导出入口；主要成本落在callee,计入口启动开销并追踪实际callee，保留兼容入口,unknown-unless-candidate-explicitly-establishes-source,wrapper,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",manual-candidate-or-automatic-classification-not-function-level-proof
b68b7bd16da28e980a5b486d7962cdddc2abc7275d2f63f8a1f3b1ac9d4cd437,submodules/yss-harness-design-agent/scripts/verify-repository-scope-scenarios,True,False,1,1,fixture-test-only,,断言/回归入口；是否启动真实环境需沿callee区分,隔离执行对应测试，区分mock/真实构建/外部资源,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": false, ""tree_io"": false, ""network"": true, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
b6cbcb4685753b4b96d5675de5e1e0a9ff85608aa20474cd5cd9a3289bd4d4d1,scripts/verify-skill-governance,True,False,2,2,wrapper-follow-callee,,短包装/重导出入口；主要成本落在callee,计入口启动开销并追踪实际callee，保留兼容入口,unknown-unless-candidate-explicitly-establishes-source,wrapper,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",manual-candidate-or-automatic-classification-not-function-level-proof
b70ae4bdd42eca9e7415ff2fbaba369cf59cfa4cfab592c57262b35cdd716145,.agents/skills/yss-technical-design/scripts/generate-schema.mjs,True,False,5,17,wrapper-follow-callee,,短包装/重导出入口；主要成本落在callee,计入口启动开销并追踪实际callee，保留兼容入口,unknown-unless-candidate-explicitly-establishes-source,wrapper,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": false}",manual-candidate-or-automatic-classification-not-function-level-proof
b819b3fdf6a68d600fa4722418ec87761fffa97b39dca866e956bf44592f0958,.agents/skills/yss-stage-decision/scripts/validate-stage-decision-package.mjs,True,False,4,16,candidate-caller,P02,命中候选函数/调用链；可能含字符串/注释，非独立瓶颈证明,沿实际调用链归因，见候选设计；不要据regex删除检查,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
b9c08fa944f63f0d42bdccb0835228bdee5c0b577f07d8dd577052bb473259e0,scripts/verify-yss-ui-scenarios,True,False,7,8,fixture-test-only,,断言/回归入口；是否启动真实环境需沿callee区分,隔离执行对应测试，区分mock/真实构建/外部资源,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": false, ""tree_io"": true, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
bab9b35f123c30198a7597422ca0baa9f207c0e536b41f2c478c6fd6b7fdfc79,scripts/vendor/xml.mjs,True,False,8,9,vendor-bundle-do-not-hand-optimize,,锁定第三方生成bundle；改调用频率/构建源，禁止手改bundle,记录解析总时间、次数和字节；依赖升级走现有vendor一致性验证,unknown-unless-candidate-explicitly-establishes-source,library,"{""process_spawn"": true, ""tree_io"": true, ""network"": true, ""mutation"": true, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
bb98d03d5a85f36f00ef5ffacad1b2cc6aaf32a565b7c6a3f7836f699a4bd8b9,scripts/repository-mode,True,False,8,9,wrapper-follow-callee,,短包装/重导出入口；主要成本落在callee,计入口启动开销并追踪实际callee，保留兼容入口,unknown-unless-candidate-explicitly-establishes-source,wrapper,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",manual-candidate-or-automatic-classification-not-function-level-proof
bc170a558494bcbd86bbf1f5742650f576d0804192546cc343fce68d87cc93d3,submodules/yss-harness-frontend-agent/scripts/verify-yss-dto-openapi-profile,True,False,1,1,static-no-confirmed-hotspot,,词法/路径分类，未证明性能正常,按真实调用频率与输入规模采样；有证据再扩大分析,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
